ROUNDID,MISSIONID,REGION,REGION_NAME,ISLANDCODE,ISLAND,SITE,LATITUDE,LONGITUDE,REEF_ZONE,HABITAT_TYPE,SITE_MIN_DEPTH,SITE_MAX_DEPTH,DEPTH_BIN,SITEVISITID,DATE_,OBS_DAY,OBS_MONTH,OBS_YEAR,NO_SURVEY_YN,DIVER,METHODNAME,BELTTRANSECTRUN,TRANSECT,SEGMENT,SEGLENGTH,SEGWIDTH,COLONYID,COLONYLENGTH,MORPHOLOGY,OLDDEAD,RECENTDEAD_1,RECENT_GENERAL_CAUSE_CODE_1,RECENT_GENERAL_CAUSE_DESC_1,RECENT_SPECIFIC_CAUSE_CODE_1,RECENT_SPECIFIC_CAUSE_DESC_1,RECENTDEAD_2,RECENT_GENERAL_CAUSE_CODE_2,RECENT_GENERAL_CAUSE_DESC_2,RECENT_SPECIFIC_CAUSE_CODE_2,RECENT_SPECIFIC_CAUSE_DESC_2,COND,COND_DESCRIPTION,EXTENT,SEVERITY,TAXONCODE,TAXONNAME,RANK,PHYLUM,CLASS,S_ORDER,FAMILY,GENUS_CODE,GENUS,SCIENTIFIC_NAME,APHIAID
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,KKS,Coral Belt version e,19814618,2,3,2.5,1,402299,20,Encrusting (flat),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,KKS,Coral Belt version e,19814618,2,3,2.5,1,402300,15,Encrusting (flat),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,KKS,Coral Belt version e,19814618,2,3,2.5,1,402301,18,Encrusting (flat),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,KKS,Coral Belt version e,19814618,2,3,2.5,1,402302,35,Encrusting (flat),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,20,2,MCAP,Montipora capitata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora capitata,287697
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,KKS,Coral Belt version e,19814618,2,3,2.5,1,402303,39,Encrusting (flat),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,65,2,MCAP,Montipora capitata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora capitata,287697
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,KKS,Coral Belt version e,19814618,2,3,2.5,1,402304,24,Encrusting (flat),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,KKS,Coral Belt version e,19814618,2,3,2.5,1,402305,20,Encrusting (flat),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,KKS,Coral Belt version e,19814618,2,3,2.5,1,402306,23,Encrusting (flat),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,KKS,Coral Belt version e,19814618,2,3,2.5,1,402307,17,Encrusting (flat),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,KKS,Coral Belt version e,19814618,2,3,2.5,1,402308,14,Encrusting (columnar),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,KKS,Coral Belt version e,19814619,2,7,2.5,1,402309,135,Encrusting (flat),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,KKS,Coral Belt version e,19814619,2,7,2.5,1,402310,64,Encrusting (flat),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,KKS,Coral Belt version e,19814619,2,7,2.5,1,402311,45,Encrusting (flat),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,KKS,Coral Belt version e,19814619,2,7,2.5,1,402312,140,Encrusting (flat),10,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,KKS,Coral Belt version e,19814619,2,7,2.5,1,402313,55,Encrusting (flat),15,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,30,2,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,KKS,Coral Belt version e,19814619,2,7,2.5,1,402314,30,Encrusting (flat),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,KKS,Coral Belt version e,19814619,2,7,2.5,1,402315,61,Encrusting (flat),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,KKS,Coral Belt version e,19814619,2,7,2.5,1,402316,40,Encrusting (flat),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,45,5,MCAP,Montipora capitata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora capitata,287697
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,KKS,Coral Belt version e,19814619,2,7,2.5,1,402317,64,Encrusting (flat),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,KKS,Coral Belt version e,19814619,2,7,2.5,1,402318,67,Encrusting (flat),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,KKS,Coral Belt version e,19814619,2,7,2.5,1,402319,92,Encrusting (flat),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,KKS,Coral Belt version e,19814619,2,7,2.5,1,402320,45,Encrusting (flat),0,0,,,,,,,,,,NDZ,No Disease,,,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,KKS,Coral Belt version e,19814619,2,7,2.5,1,402321,73,Encrusting (flat),10,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,KKS,Coral Belt version e,19814619,2,7,2.5,1,402322,17,Encrusting (flat),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,KKS,Coral Belt version e,19814619,2,7,2.5,1,402323,30,Encrusting (flat),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814620,1,1,2.5,1,402324,65,Plating,0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,4,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814620,1,1,2.5,1,402325,120,Plating,0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814620,1,1,2.5,1,402326,35,Plating,0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,10,1,MCAP,Montipora capitata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora capitata,287697
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814621,1,5,2.5,1,402327,110,Columnar,0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,4,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814621,1,5,2.5,1,402328,45,Encrusting (mounding),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814621,1,5,2.5,1,402329,60,Columnar,0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,4,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814621,1,5,2.5,1,402330,30,Plating,0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,4,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814621,1,5,2.5,1,402331,12,Columnar,0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,2,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814621,1,5,2.5,1,402332,15,Columnar,0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,3,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814621,1,5,2.5,1,402333,65,Plating,0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814622,2,1,2.5,1,402334,10,Encrusting (mounding),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,4,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814622,2,1,2.5,1,402335,22,Encrusting (mounding),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814622,2,1,2.5,1,402336,12,Encrusting (mounding),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,4,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814622,2,1,2.5,1,402337,55,Encrusting (mounding),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,3,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814622,2,1,2.5,1,402338,15,Encrusting (mounding),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,4,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814622,2,1,2.5,1,402339,10,Encrusting (mounding),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,4,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814622,2,1,2.5,1,402340,8,Encrusting (mounding),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,4,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814622,2,1,2.5,1,402341,20,Encrusting (mounding),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,4,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814622,2,1,2.5,1,402342,16,Encrusting (mounding),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,4,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814622,2,1,2.5,1,402343,30,Columnar,0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,3,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814622,2,1,2.5,1,402344,15,Columnar,0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,50,4,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814622,2,1,2.5,1,402345,50,Plating,0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,3,MCAP,Montipora capitata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora capitata,287697
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814622,2,1,2.5,1,402346,110,Encrusting (mounding),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,50,4,MCAP,Montipora capitata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora capitata,287697
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814622,2,1,2.5,1,402347,90,Encrusting (mounding),0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,4,MCAP,Montipora capitata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora capitata,287697
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814623,2,5,2.5,1,402348,60,Foliose,0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814623,2,5,2.5,1,402349,40,Foliose,0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814623,2,5,2.5,1,402350,45,Foliose,0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814623,2,5,2.5,1,402351,55,Foliose,0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,4,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814623,2,5,2.5,1,402352,22,Columnar,0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
90,HA1404,NWHI,Northwestern Hawaiian Islands,LIS,Lisianski,LIS-4067,26.06340244,-173.9592833,Forereef,Aggregate Reef,62,63,Shallow,7361,26-AUG-14,26,8,2014,0,SG,Coral Belt version e,19814623,2,5,2.5,1,402353,80,Foliose,0,0,,,,,,,,,,BLE,Environmental / Thermal Bleaching,100,5,MFLA,Montipora flabellata,Species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,Montipora flabellata,207174
